# rustls in-memory benchmark
benchmark,suite,size,iterations,bytes,elapsed_ns,mib_per_sec
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,8192,2048,16777216,16562954,966.01
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,8192,2048,16777216,16575093,965.30
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,8192,2048,16777216,16570266,965.58
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,8192,2048,16777216,16560784,966.14
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,8192,2048,16777216,16538032,967.47
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,8192,2048,16777216,16525788,968.18
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,8192,2048,16777216,16548580,966.85
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,8192,2048,16777216,16530609,967.90
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,8192,2048,16777216,16532209,967.81
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,8192,2048,16777216,16543367,967.15
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,8192,2048,16777216,16525484,968.20
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,8192,2048,16777216,16539476,967.38
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,8192,2048,16777216,16549195,966.81
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,8192,2048,16777216,16592319,964.30
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,8192,2048,33554432,33462006,956.31
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,8192,2048,33554432,33459852,956.37
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,8192,2048,33554432,33450771,956.63
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,8192,2048,33554432,33469705,956.09
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,8192,2048,33554432,33448050,956.71
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,8192,2048,33554432,33449752,956.66
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,8192,2048,33554432,33466027,956.19
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,8192,2048,33554432,33445680,956.78
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,8192,2048,33554432,33475903,955.91
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,8192,2048,33554432,33457923,956.43
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,16384,1024,16777216,16404601,975.34
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,16384,1024,16777216,16398934,975.67
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,16384,1024,16777216,16399751,975.62
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,16384,1024,16777216,16405989,975.25
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,16384,1024,16777216,16404461,975.34
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,16384,1024,16777216,16406816,975.20
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,16384,1024,16777216,16393178,976.02
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,16384,1024,16777216,16393307,976.01
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,16384,1024,16777216,16408270,975.12
rustls_app_client_to_server,TLS_CHACHA20_POLY1305_SHA256,16384,1024,16777216,16395132,975.90
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,16384,1024,16777216,16418083,974.54
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,16384,1024,16777216,16404856,975.32
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,16384,1024,16777216,16405715,975.27
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,16384,1024,16777216,16403441,975.41
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,16384,1024,16777216,16389554,976.23
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,16384,1024,16777216,16401832,975.50
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,16384,1024,16777216,16400561,975.58
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,16384,1024,16777216,16399885,975.62
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,16384,1024,16777216,16381960,976.68
rustls_app_server_to_client,TLS_CHACHA20_POLY1305_SHA256,16384,1024,16777216,16400001,975.61
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,16384,1024,33554432,32852321,974.06
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,16384,1024,33554432,32833687,974.61
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,16384,1024,33554432,32838327,974.47
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,16384,1024,33554432,32827677,974.79
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,16384,1024,33554432,34937411,915.92
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,16384,1024,33554432,33760208,947.86
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,16384,1024,33554432,33759175,947.89
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,16384,1024,33554432,33405804,957.92
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,16384,1024,33554432,32837521,974.49
rustls_app_ping_pong,TLS_CHACHA20_POLY1305_SHA256,16384,1024,33554432,32843922,974.31
